customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,monthly_tenure
5325-UWTWJ,Male,0,Yes,No,2,2,0,Credit card (automatic),$90.55,2929.75,No,32
5327-CNLUQ,Male,0,Yes,No,2,2,2,Bank transfer (automatic),$96.90,4473.45,No,46
5327-XOKKY,Male,1,Yes,No,2,1,2,Credit card (automatic),$73.45,5329,No,73
5329-KRDTM,Male,1,Yes,No,2,1,2,Credit card (automatic),$77.35,5396.25,No,70
5331-RGMTT,Male,1,Yes,No,2,2,0,Credit card (automatic),$99.05,5295.7,No,53
5334-AFQJB,Male,1,No,No,2,0,2,Credit card (automatic),$25.10,1789.9,No,71
5334-JLAXU,Female,0,Yes,No,2,2,0,Credit card (automatic),$94.10,5475.9,No,58
5336-UFNZP,Female,1,Yes,Yes,2,2,1,Electronic check,$107.45,7047.5,No,66
5337-IIWKZ,Male,0,Yes,Yes,0,1,0,Electronic check,$44.85,1442.6,No,32
5338-YHWYT,Male,0,No,Yes,1,1,2,Credit card (automatic),$61.45,2302.35,No,37
5339-PXDVH,Male,0,No,No,2,2,0,Electronic check,$90.65,367.95,No,4
5339-TJFEK,Male,0,Yes,Yes,2,2,0,Electronic check,$105.50,6487.2,No,61
5343-SGUBI,Female,0,No,No,2,2,1,Mailed check,$80.20,4297.6,No,54
5345-BMKWB,Male,0,Yes,No,1,0,0,Mailed check,$20.25,158.35,No,8
5346-BZCHP,Female,0,Yes,Yes,1,0,2,Mailed check,$19.40,1346.2,No,69
5348-CAGXB,Male,0,No,No,2,2,0,Electronic check,$89.55,1021.75,No,11
5349-AZPEW,Female,0,Yes,Yes,0,1,0,Mailed check,$25.05,125.5,No,5
5349-IECLD,Male,0,No,No,1,2,0,Electronic check,$94.95,178.1,Yes,2
5351-QESIO,Male,0,No,Yes,0,1,0,Mailed check,$24.20,24.2,No,1
5353-WILCI,Female,0,No,No,1,1,0,Electronic check,$56.05,1522.65,No,27
5356-CSVSQ,Female,0,No,No,2,1,0,Electronic check,$64.60,174.2,No,3
5356-KZCKT,Male,0,No,No,2,0,2,Credit card (automatic),$24.45,1513.6,No,62
5356-RHIPP,Male,0,No,No,1,0,0,Mailed check,$20.20,20.2,Yes,1
5357-TZHPP,Male,1,No,No,2,2,0,Credit card (automatic),$84.40,732.5,Yes,9
5360-LJCNJ,Female,0,Yes,No,2,2,2,Bank transfer (automatic),$105.15,7555,No,72
5360-XGYAZ,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),$65.65,4664.5,No,71
5364-EVNIB,Male,0,No,No,1,2,0,Electronic check,$79.80,973.45,Yes,12
5364-XYIRR,Male,0,Yes,No,2,2,0,Electronic check,$94.65,4812.75,Yes,51
5365-LLFYV,Female,0,No,No,1,1,0,Mailed check,$45.85,105.6,No,2
5366-IJEQJ,Male,0,No,No,2,2,0,Electronic check,$88.70,1761.45,Yes,20
5366-OBVMR,Female,0,Yes,No,1,1,0,Mailed check,$50.30,908.75,No,18
5370-IIVVL,Male,0,No,No,2,2,1,Credit card (automatic),$104.50,3778,No,36
5371-VYLSX,Female,1,No,No,2,2,0,Electronic check,$83.40,4113.7,No,49
5372-FBKBN,Female,0,No,Yes,1,0,0,Mailed check,$20.75,452.2,No,22
5373-SFODM,Male,1,Yes,No,2,2,0,Credit card (automatic),$85.25,3132.75,Yes,37
5375-XLDOF,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),$114.35,7665.8,No,67
5376-DEQCP,Female,0,No,No,1,2,0,Electronic check,$70.60,70.6,Yes,1
5376-PCKNB,Male,0,Yes,Yes,2,2,1,Credit card (automatic),$104.45,7459,No,71
5377-NDTOU,Female,0,Yes,Yes,2,1,2,Mailed check,$91.05,6293.75,No,69
5378-IKEEG,Female,0,No,No,0,1,0,Electronic check,$35.75,35.75,Yes,1
5380-AFSSK,Female,0,No,No,2,2,0,Mailed check,$93.90,486.85,Yes,5
5380-WJKOV,Male,0,No,No,2,2,0,Electronic check,$106.35,3549.25,Yes,33
5380-XPJNZ,Female,0,No,No,1,0,1,Mailed check,$20.05,678.2,No,34
5382-SOYZL,Male,0,No,No,2,2,0,Electronic check,$95.10,2162.6,No,23
5382-TEMLV,Male,0,No,No,1,1,0,Bank transfer (automatic),$50.90,2298.55,No,45
5383-MMTWC,Female,1,Yes,No,2,2,0,Electronic check,$84.00,613.4,Yes,7
5384-ZTTWP,Female,0,Yes,Yes,1,0,0,Mailed check,$19.80,272.95,No,14
5385-SUIRI,Male,1,Yes,No,2,2,0,Electronic check,$104.20,5568.35,Yes,53
5386-THSLQ,Female,1,Yes,No,0,1,1,Bank transfer (automatic),$45.55,3027.25,No,66
5387-ASZNZ,Female,1,No,No,2,1,1,Credit card (automatic),$63.85,4174.35,No,65
5389-FFVKB,Male,1,Yes,No,1,2,0,Credit card (automatic),$80.30,2483.05,Yes,31
5392-AKEMH,Female,0,No,No,1,1,0,Electronic check,$45.05,523.1,No,12
5393-HJZSM,Female,0,Yes,Yes,1,1,0,Bank transfer (automatic),$76.30,2404.15,No,32
5393-RXQSZ,Male,0,No,No,1,2,0,Electronic check,$79.60,79.6,Yes,1
5394-MEITZ,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),$80.60,4946.7,No,61
5394-SVGJV,Male,0,No,No,2,2,0,Bank transfer (automatic),$98.80,3475.55,Yes,35
5396-IZEPB,Male,0,No,No,1,0,0,Credit card (automatic),$19.70,180.7,No,9
5397-NSKQG,Male,0,Yes,Yes,0,1,2,Credit card (automatic),$50.90,3281.65,No,64
5397-TUPSH,Male,1,Yes,No,1,2,1,Bank transfer (automatic),$70.95,4555.2,No,64
5399-ZIMKF,Male,0,No,No,1,2,0,Electronic check,$74.65,383.65,No,5
5402-HTOTQ,Male,0,No,No,2,1,0,Electronic check,$55.30,875.35,No,16
5404-GGUKR,Male,0,No,No,1,1,0,Electronic check,$51.35,262.3,No,5
5405-ZMYXQ,Female,0,No,No,2,2,0,Credit card (automatic),$74.60,548.9,No,7
5406-KGRMX,Female,0,No,No,2,0,2,Electronic check,$24.55,1719.15,No,70
5414-OFQCB,Male,0,No,No,2,2,2,Credit card (automatic),$90.45,5229.8,No,58
5419-CONWX,Female,1,No,No,1,2,0,Credit card (automatic),$99.80,442.85,Yes,4
5419-JKZNQ,Male,1,Yes,No,2,2,0,Mailed check,$77.90,2351.45,No,30
5419-JPRRN,Male,0,No,No,2,2,0,Electronic check,$101.45,101.45,Yes,1
5419-KLXBN,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),$89.15,2257.75,Yes,25
5423-BHIXO,Female,0,No,No,2,1,0,Electronic check,$54.20,1739.6,No,32
5424-RLQLC,Male,0,No,No,1,1,0,Mailed check,$59.65,638.95,No,11
5429-LWCMV,Female,0,No,No,2,2,0,Electronic check,$89.15,1057.55,No,12
5433-KYGHE,Female,0,No,Yes,2,2,0,Mailed check,$86.00,1164.05,No,14
5438-QMDDL,Female,0,Yes,No,1,1,0,Mailed check,$59.80,1130.85,No,19
5439-WIKXB,Male,1,Yes,No,1,2,0,Electronic check,$94.55,3851.45,No,41
5440-FLBQG,Male,1,Yes,No,2,2,2,Bank transfer (automatic),$108.40,7318.2,Yes,68
5440-VHLUL,Male,0,No,No,2,2,1,Bank transfer (automatic),$105.20,7386.05,No,70
5442-BHQNG,Female,0,No,No,1,2,0,Electronic check,$70.35,139.25,No,2
5442-BXVND,Female,0,Yes,Yes,2,0,0,Bank transfer (automatic),$24.25,838.5,No,35
5442-PPTJY,Male,0,Yes,Yes,1,0,2,Mailed check,$19.70,258.35,No,13
5442-UTCVD,Male,0,No,Yes,2,2,0,Electronic check,$91.85,257.05,Yes,3
5442-XSDCW,Male,0,Yes,Yes,1,2,0,Bank transfer (automatic),$79.50,868.5,Yes,11
5443-SCMKX,Female,0,Yes,No,2,2,1,Electronic check,$94.30,5610.15,No,59
5445-GLVOT,Female,0,No,No,1,1,0,Electronic check,$49.80,1049.05,No,21
5445-PZWGX,Male,0,No,No,2,2,1,Electronic check,$102.00,6529.25,Yes,64
5445-UTODQ,Female,0,Yes,No,1,2,0,Electronic check,$81.10,576.65,Yes,7
5446-DKWYW,Female,1,Yes,Yes,2,1,1,Electronic check,$65.20,3965.05,No,61
5447-VYTKW,Male,0,No,No,1,1,0,Mailed check,$53.45,1461.45,No,27
5447-WZAFP,Female,0,No,No,1,2,1,Mailed check,$100.30,5200.8,No,52
5448-VWNAM,Female,0,No,Yes,2,1,0,Mailed check,$75.90,1375.6,No,18
5449-FIBXJ,Male,0,Yes,Yes,2,2,0,Electronic check,$103.30,2012.7,Yes,19
5451-MHQOF,Male,0,Yes,Yes,2,0,1,Mailed check,$24.45,1431.65,No,59
5451-YHYPW,Female,1,Yes,No,2,2,2,Credit card (automatic),$115.75,8443.7,No,73
5453-AXEPF,Male,0,Yes,No,2,2,0,Bank transfer (automatic),$80.50,1336.9,No,17
5453-YBTWV,Male,0,Yes,Yes,1,2,2,Credit card (automatic),$101.10,6994.8,No,69
5456-ITGIC,Male,1,Yes,No,0,1,2,Credit card (automatic),$64.45,4641.1,No,72
5457-COLHT,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),$80.65,5542.55,No,69
5458-CQJTA,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),$74.80,4820.15,Yes,64
5461-QKNTN,Male,1,Yes,No,2,2,0,Electronic check,$94.30,3953.15,No,42
5465-BUBFA,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$19.30,772.4,No,40
5468-BPMMO,Male,0,Yes,No,1,0,0,Electronic check,$19.60,851.2,No,43
5469-CTCWN,Male,0,Yes,Yes,2,2,1,Electronic check,$106.00,6547.7,Yes,62
5469-NUJUR,Male,0,No,No,1,0,2,Mailed check,$19.95,373.5,No,19
5472-CVMDX,Female,0,No,No,0,1,2,Mailed check,$38.90,2719.2,No,70
5473-KHBPS,Female,0,Yes,Yes,2,2,1,Credit card (automatic),$95.70,4976.15,No,52
5474-LAMUQ,Male,0,Yes,No,1,0,1,Mailed check,$20.10,533.9,No,27
5478-JJVZK,Female,0,No,No,2,1,0,Mailed check,$60.90,2033.85,No,33
5480-HPRRX,Female,1,No,No,0,1,0,Electronic check,$25.30,77.75,Yes,3
5480-TBGPH,Female,0,Yes,No,1,2,0,Credit card (automatic),$99.30,2431.35,Yes,24
5480-XTFFL,Female,0,Yes,Yes,1,0,2,Mailed check,$21.00,697.7,No,33
5481-NTDOH,Female,1,Yes,No,2,2,1,Credit card (automatic),$107.05,7142.5,No,67
5482-NUPNA,Female,0,No,No,1,1,0,Mailed check,$60.40,272.15,Yes,5
5482-PLVPE,Female,1,No,No,0,1,0,Electronic check,$24.35,41.85,Yes,2
5482-VXSXJ,Male,0,No,No,1,2,0,Mailed check,$93.20,2157.3,No,23
5485-ITNPC,Male,0,Yes,No,1,1,2,Bank transfer (automatic),$85.90,5595.3,No,65
5485-WUYWF,Male,1,No,No,1,1,0,Bank transfer (automatic),$66.40,94.55,Yes,1
5493-SDRDQ,Male,0,No,No,1,1,0,Mailed check,$55.10,113.35,Yes,2
5494-HECPR,Female,0,No,No,1,2,0,Electronic check,$80.25,80.25,Yes,1
5494-WOZRZ,Female,0,Yes,Yes,1,1,2,Credit card (automatic),$82.00,5999.85,No,73
5495-GPSRW,Male,0,No,No,1,0,2,Mailed check,$19.70,419.4,No,21
5498-IBWPI,Female,0,Yes,Yes,1,1,1,Credit card (automatic),$49.40,3251.85,No,66
5498-TXHLF,Female,0,Yes,Yes,2,2,0,Electronic check,$87.45,2874.15,Yes,33
5499-ECUTN,Female,0,Yes,No,1,1,1,Credit card (automatic),$66.05,3021.45,No,46
5501-TVMGM,Male,0,No,No,1,1,0,Electronic check,$55.25,55.25,No,1
5502-RLUYV,Female,0,Yes,Yes,2,2,0,Electronic check,$103.95,7446.9,Yes,72
5504-WSIUR,Female,0,No,No,2,2,1,Bank transfer (automatic),$90.25,6385.95,No,71
5505-OVWQW,Female,0,No,No,1,0,1,Mailed check,$20.15,353.65,No,18
5510-BOIUJ,Male,0,No,Yes,1,0,0,Mailed check,$19.25,19.25,Yes,1
5512-IDZEI,Male,0,Yes,Yes,2,0,1,Electronic check,$24.90,1174.8,No,47
5514-YQENT,Male,0,No,Yes,1,2,2,Electronic check,$111.15,4507.15,No,41
5515-AKOAJ,Female,0,No,No,2,2,0,Electronic check,$100.10,5440.9,Yes,54
5515-IDEJJ,Male,0,Yes,Yes,1,0,0,Mailed check,$19.90,19.9,Yes,1
5515-RUGKN,Male,0,No,No,1,1,0,Credit card (automatic),$54.75,438.05,No,8
5519-NPHVG,Female,0,No,No,2,2,0,Electronic check,$94.20,1046.1,Yes,11
5519-TEEUH,Male,0,No,Yes,1,0,1,Mailed check,$20.15,682.15,No,34
5519-YLDGW,Female,0,Yes,No,2,2,0,Electronic check,$103.90,2254.2,Yes,22
5520-FVEWJ,Female,0,Yes,Yes,2,2,0,Electronic check,$84.50,916.9,Yes,11
5522-JBWMO,Male,0,No,Yes,1,1,0,Electronic check,$44.00,44,No,1
5522-NYKPB,Male,0,Yes,Yes,1,2,0,Electronic check,$85.90,2199.05,No,26
5524-KHNJP,Male,0,Yes,Yes,1,1,1,Credit card (automatic),$74.75,2453.3,No,33
5527-ACHSO,Female,0,No,No,1,1,0,Mailed check,$70.50,829.3,No,12
5529-GIBVH,Female,0,No,No,1,0,2,Mailed check,$20.15,1046.2,No,52
5533-NHFRF,Male,1,No,No,0,1,0,Electronic check,$44.40,265.8,No,6
5533-RJFTJ,Male,0,No,No,0,1,0,Bank transfer (automatic),$30.20,1453.1,No,48
5536-RTPWK,Male,0,Yes,No,2,2,0,Bank transfer (automatic),$99.05,4853.75,Yes,49
5536-SLHPM,Female,0,Yes,No,2,2,0,Electronic check,$77.75,4458.15,Yes,57
5537-UXXVS,Female,0,Yes,No,1,0,0,Bank transfer (automatic),$19.25,375.25,No,19
5539-HIVAK,Female,1,Yes,No,2,0,0,Mailed check,$25.70,734.6,No,29
5539-TMZLF,Male,1,No,No,1,2,0,Electronic check,$69.75,69.75,Yes,1
5542-DHSXL,Female,0,Yes,No,1,1,0,Mailed check,$54.70,235.05,No,4
5542-NKVRU,Female,0,No,No,1,0,2,Bank transfer (automatic),$20.75,844.45,No,41
5542-TBBWB,Male,0,No,No,1,2,0,Electronic check,$69.90,69.9,No,1
5543-QDCRY,Male,0,No,No,1,1,0,Electronic check,$56.40,234.85,No,4
5546-BYZSM,Female,0,No,No,1,0,0,Electronic check,$20.45,775.6,No,38
5546-QUERU,Male,0,No,No,1,0,1,Mailed check,$19.95,257,No,13
5549-ZGHFB,Male,0,Yes,Yes,2,0,2,Mailed check,$24.95,1261.45,No,51
5550-VFRLC,Female,1,No,No,1,2,0,Electronic check,$69.85,69.85,Yes,1
5552-ZNFSJ,Male,0,No,No,1,1,0,Electronic check,$45.30,45.3,Yes,1
5553-AOINX,Female,1,Yes,Yes,2,2,1,Electronic check,$104.90,6891.45,No,66
5555-RNPGT,Male,0,No,Yes,2,0,0,Credit card (automatic),$24.80,223.9,No,9
5561-NWEVX,Female,1,Yes,No,2,2,0,Electronic check,$79.20,172.85,Yes,2
5562-BETPV,Male,0,Yes,Yes,1,0,1,Mailed check,$19.65,19.65,No,1
5562-YJQGT,Female,0,No,No,1,0,0,Credit card (automatic),$20.35,35.1,No,2
5564-NEMQO,Female,1,No,No,1,2,0,Bank transfer (automatic),$75.30,75.3,Yes,1
5565-FILXA,Female,1,No,No,2,2,0,Electronic check,$96.15,1529.2,Yes,16
5566-SOEZD,Male,0,Yes,Yes,1,2,1,Credit card (automatic),$80.65,2209.75,No,27
5567-GZKQY,Male,0,No,No,1,0,2,Credit card (automatic),$20.30,1131.5,No,56
5567-WSELE,Male,1,Yes,No,2,2,0,Electronic check,$94.60,279.55,Yes,3
5568-DMXZS,Female,0,No,No,1,1,0,Electronic check,$65.45,554.45,No,8
5569-IDSEY,Male,0,Yes,No,2,2,1,Bank transfer (automatic),$105.70,7472.15,No,71
5569-KGJHX,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),$85.35,754.65,Yes,9
5569-OUICF,Female,1,Yes,No,2,2,0,Credit card (automatic),$101.30,2812.2,Yes,28
5570-PTWEH,Female,0,Yes,No,2,2,0,Credit card (automatic),$75.15,216.75,Yes,3
5572-ZDXHY,Female,0,No,No,1,2,0,Mailed check,$84.30,1855.65,Yes,22
5574-NXZIU,Male,0,No,No,1,2,2,Credit card (automatic),$109.20,7049.75,No,65
5575-GNVDE,Male,0,No,No,1,1,1,Mailed check,$56.95,1889.5,No,33
5575-TPIZQ,Male,0,No,No,2,2,0,Credit card (automatic),$89.15,4245.55,No,48
5577-OTWWW,Female,0,No,No,1,0,0,Bank transfer (automatic),$19.75,297.3,Yes,15
5578-NKCXI,Female,0,Yes,Yes,1,2,1,Credit card (automatic),$99.25,5846.65,No,59
5583-EJXRD,Male,0,Yes,Yes,0,1,2,Credit card (automatic),$54.05,2375.2,No,44
5583-SXDAG,Male,0,Yes,No,1,2,0,Electronic check,$70.00,70,Yes,1
5590-BYNII,Male,0,No,No,2,2,0,Electronic check,$100.75,2095,Yes,21
5590-YRFJT,Female,0,Yes,No,0,1,0,Electronic check,$24.45,482.8,Yes,20
5590-ZSKRV,Female,0,Yes,Yes,1,1,0,Mailed check,$54.65,482.25,No,9
5593-SUAOO,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),$83.15,2033.05,No,24
5597-GLBUC,Female,0,No,No,1,2,0,Electronic check,$85.45,85.45,Yes,1
5598-IKHQQ,Female,0,No,No,2,0,2,Credit card (automatic),$25.45,1866.45,No,73
5599-HVLTW,Female,1,No,No,2,2,0,Bank transfer (automatic),$80.35,1058.1,No,13
5600-KTXFM,Male,0,Yes,Yes,1,2,0,Mailed check,$69.95,143.9,No,2
5600-PDUJF,Male,0,No,No,1,1,0,Credit card (automatic),$49.50,312.7,No,6
5602-BVFMK,Female,0,No,No,1,0,1,Mailed check,$19.30,228.75,No,12
5605-IYGFG,Female,0,No,No,1,2,0,Bank transfer (automatic),$69.85,515.45,No,7
5605-XNWEN,Male,1,Yes,No,2,0,2,Bank transfer (automatic),$25.00,1802.55,No,72
5606-AMZBO,Female,0,Yes,No,2,2,0,Credit card (automatic),$78.15,765.15,No,10
5609-CEBID,Female,1,No,No,2,2,0,Electronic check,$94.10,1782.4,Yes,19
5609-IMCGG,Female,0,No,No,2,2,0,Credit card (automatic),$84.35,1302.65,No,15
5614-DNZCE,Female,0,No,No,1,1,2,Credit card (automatic),$64.90,3795.45,No,58
5616-PRTNT,Male,0,No,Yes,1,0,0,Electronic check,$19.40,374.5,Yes,19
5619-PTMIK,Female,0,Yes,No,2,1,0,Electronic check,$53.10,2459.8,No,46
5619-XZZKR,Male,0,No,No,1,0,1,Mailed check,$19.95,68.2,No,3
5622-UEJFI,Female,0,Yes,Yes,2,0,2,Credit card (automatic),$25.40,949.8,No,37
5624-BQSSA,Female,0,No,No,1,0,0,Mailed check,$20.95,20.95,Yes,1
5624-RYAMH,Female,0,No,No,1,0,0,Electronic check,$19.50,178.85,No,9
5626-MGTUK,Female,0,No,No,2,2,0,Bank transfer (automatic),$89.10,1879.25,No,21
5627-TVBPP,Female,0,No,Yes,1,0,1,Credit card (automatic),$20.10,644.5,No,32
5628-FCGYG,Male,0,No,No,2,2,0,Electronic check,$84.10,1737.45,No,21
5628-RKIFK,Female,1,No,No,2,2,0,Credit card (automatic),$101.55,5070.4,No,50
5630-AHZIL,Female,0,No,Yes,1,1,0,Bank transfer (automatic),$64.50,177.4,No,3
5630-IXDXV,Female,0,No,No,2,2,0,Electronic check,$106.35,4849.1,No,46
5639-NTUPK,Male,0,No,Yes,1,1,0,Credit card (automatic),$52.10,670.65,No,13
5640-CAXOA,Female,0,No,No,0,1,1,Credit card (automatic),$40.35,1187.05,No,29
5641-DMBFJ,Female,0,Yes,No,2,1,2,Electronic check,$84.30,4916.4,No,58
5642-MHDQT,Female,0,Yes,Yes,1,0,1,Bank transfer (automatic),$19.85,1039.45,No,52
5644-PDMZC,Female,1,No,No,2,2,0,Electronic check,$89.50,161.5,Yes,2
5647-FXOTP,Female,1,Yes,No,2,2,0,Electronic check,$105.90,6401.25,No,60
5647-URDKA,Male,0,Yes,Yes,1,0,2,Mailed check,$19.70,130.25,No,7
5649-ANRML,Male,1,No,No,1,2,0,Credit card (automatic),$95.10,180.25,Yes,2
5649-RXQTV,Male,0,No,No,1,2,0,Electronic check,$99.00,5038.15,No,51
5649-TJHOV,Male,1,Yes,No,0,1,0,Bank transfer (automatic),$36.50,1032,Yes,28
5649-VUKMC,Female,0,No,No,1,2,1,Mailed check,$95.50,1115.15,Yes,12
5650-VDUDS,Female,0,No,No,0,1,0,Mailed check,$24.25,96.05,Yes,4
5650-YLIBA,Male,0,No,No,2,2,0,Electronic check,$81.15,2640.55,No,33
5651-CPDND,Male,0,No,No,1,1,0,Mailed check,$46.00,492.1,No,11
5651-CRHKQ,Female,0,Yes,No,1,2,1,Bank transfer (automatic),$86.20,3339.05,No,39
5651-WYIPH,Female,1,No,No,1,1,0,Credit card (automatic),$49.85,865.75,No,17
5651-YLPRD,Female,0,Yes,Yes,1,2,0,Electronic check,$86.10,2723.75,No,32
5652-MSDEY,Female,0,No,No,2,2,0,Mailed check,$75.75,777.3,No,10
5655-JSMZM,Male,1,No,No,2,2,0,Electronic check,$96.20,4718.25,Yes,49
5656-JAMLX,Male,0,No,No,1,0,2,Bank transfer (automatic),$19.85,1253.65,No,63
5656-MJEFC,Male,0,Yes,Yes,0,1,2,Credit card (automatic),$48.15,2032.3,No,42
5663-QBGIS,Male,1,Yes,No,2,2,2,Bank transfer (automatic),$98.35,6929.4,No,70
5666-CYCYZ,Female,0,No,No,2,2,0,Electronic check,$89.55,2259.35,No,25
5666-MBJPT,Male,0,No,No,2,0,2,Bank transfer (automatic),$25.10,1725,No,69
5668-MEISB,Female,0,Yes,Yes,2,2,2,Credit card (automatic),$106.10,7657.4,No,72
5669-SRAIP,Female,0,No,No,0,1,0,Electronic check,$39.50,210.75,Yes,5
5671-RQRLP,Female,1,Yes,No,2,2,2,Credit card (automatic),$75.65,5411.4,No,72
5671-UUNXD,Female,1,Yes,No,2,2,1,Electronic check,$100.65,5189.75,No,52
5673-FSSMF,Female,0,No,No,2,1,0,Electronic check,$60.15,60.15,Yes,1
5673-TIYIB,Male,0,No,No,0,1,0,Credit card (automatic),$40.40,77.15,Yes,2
5676-CFLYY,Male,0,Yes,Yes,1,1,2,Credit card (automatic),$73.35,5154.5,No,70
5678-VFNEQ,Female,0,Yes,No,2,2,1,Credit card (automatic),$104.10,7412.25,No,71
5680-LQOGP,Female,0,No,No,1,1,2,Credit card (automatic),$82.45,5646.6,No,68
5681-LLOEI,Male,0,Yes,Yes,2,2,1,Credit card (automatic),$91.25,4013.8,No,44
5684-FJVYR,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),$90.35,6563.4,No,73
5685-IIXLY,Female,0,Yes,Yes,1,2,0,Electronic check,$83.60,404.2,Yes,5
5686-CMAWK,Male,0,No,No,2,2,1,Electronic check,$86.75,1410.25,No,16
5687-DKDTV,Female,0,No,No,1,0,0,Mailed check,$20.35,77.5,Yes,4
5688-KZTSN,Male,0,Yes,Yes,1,0,0,Electronic check,$20.00,288.05,Yes,14
5692-FPTAH,Female,0,No,No,1,1,0,Mailed check,$45.40,45.4,Yes,1
5692-ICXLW,Male,1,No,No,2,2,0,Electronic check,$90.70,2845.15,No,31
5693-PIPCS,Male,0,No,No,1,2,2,Credit card (automatic),$99.65,4220.35,No,42
5696-CEIQJ,Male,0,Yes,Yes,1,2,2,Bank transfer (automatic),$103.15,6895.5,No,67
5696-EXCYS,Male,0,No,No,1,0,2,Credit card (automatic),$19.45,369.05,No,19
5696-JVVQY,Female,0,Yes,Yes,1,1,2,Credit card (automatic),$70.10,3238.4,No,46
5696-QURRL,Male,0,No,No,1,1,0,Mailed check,$45.05,45.05,Yes,1
5697-GOMBF,Female,1,Yes,Yes,0,1,0,Electronic check,$35.90,973.65,No,27
5698-BQJOH,Female,0,No,No,2,2,0,Electronic check,$94.40,857.25,Yes,9
5699-BNCAS,Male,1,No,No,2,0,2,Mailed check,$24.65,1766.75,No,72
5701-GUXDC,Female,0,Yes,No,0,1,1,Credit card (automatic),$35.40,978.6,No,28
5701-SVCWR,Female,0,No,Yes,2,0,0,Mailed check,$24.00,24,No,1
5701-YVSVF,Female,1,Yes,No,1,2,0,Electronic check,$82.90,880.05,No,11
5701-ZIKJE,Male,0,No,No,1,1,0,Mailed check,$50.55,610.75,No,12
5702-KVQRD,Male,0,Yes,No,1,1,2,Electronic check,$82.55,5832.65,No,71
5702-SKUOB,Female,0,Yes,No,1,0,0,Mailed check,$19.60,93.45,No,5
5707-ORNDZ,Male,1,No,No,2,1,0,Electronic check,$54.55,494.05,Yes,9
5707-ZMDJP,Male,0,Yes,Yes,1,1,2,Mailed check,$69.70,3729.6,No,54
5708-EVONK,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),$93.40,5435.6,Yes,58
5709-LVOEQ,Female,0,Yes,Yes,1,1,2,Mailed check,$80.85,,No,0
5712-AHQNN,Female,0,No,No,1,2,0,Electronic check,$91.65,3954.1,No,43
5712-PTIWW,Male,0,No,No,1,2,0,Electronic check,$79.85,152.45,Yes,2
5712-VBOXD,Female,0,No,No,1,0,0,Credit card (automatic),$20.15,68.45,No,3
5716-EZXZN,Female,0,Yes,Yes,2,2,2,Credit card (automatic),$99.05,6416.7,No,65
5716-LIBJC,Female,0,No,Yes,2,2,1,Credit card (automatic),$104.15,1299.1,No,12
5724-BIDBU,Male,0,Yes,No,2,1,1,Electronic check,$55.35,2633.95,No,48
5726-CVNYA,Female,0,Yes,Yes,1,0,2,Mailed check,$19.85,146.6,No,7
5727-MYATE,Male,0,Yes,Yes,2,1,2,Credit card (automatic),$90.80,6397.6,No,70
5729-KLZAR,Female,0,Yes,Yes,1,2,0,Electronic check,$80.85,302.75,Yes,4
5730-DBDSI,Male,0,No,No,1,0,2,Bank transfer (automatic),$19.70,1253.8,No,64
5730-RIITO,Female,1,No,No,0,1,0,Credit card (automatic),$33.45,1500.25,No,45
5732-IKGQH,Male,1,Yes,No,1,2,1,Bank transfer (automatic),$104.45,5481.25,No,52
5734-EJKXG,Female,0,No,No,2,2,1,Electronic check,$118.60,7365.7,No,62
5736-YEJAX,Male,0,No,Yes,2,1,2,Credit card (automatic),$79.45,5502.55,No,69
5740-YHGTW,Male,0,Yes,Yes,2,2,0,Credit card (automatic),$97.55,6669.05,No,68
5743-KHMNA,Male,0,No,No,2,0,2,Bank transfer (automatic),$25.55,1898.1,No,74
5747-PMBSQ,Male,1,Yes,No,1,2,0,Mailed check,$92.50,934.1,Yes,10
5748-RNCJT,Male,0,No,No,2,2,2,Bank transfer (automatic),$106.50,7348.8,Yes,69
5751-USDBL,Male,0,Yes,Yes,1,1,2,Mailed check,$81.00,3846.35,No,47
5753-QQWPW,Female,0,No,No,1,1,1,Electronic check,$59.90,1654.7,No,28
5756-JYOJT,Female,0,No,No,1,1,1,Credit card (automatic),$64.90,697.25,No,11
5756-OZRIO,Male,1,Yes,No,2,1,1,Bank transfer (automatic),$64.05,3902.6,No,61
5759-RCVCB,Female,0,No,No,0,1,0,Credit card (automatic),$35.20,108.95,Yes,3
5760-FXFVO,Male,0,No,No,1,2,0,Electronic check,$78.95,494.95,No,6
5760-IFJOZ,Male,0,No,No,2,2,0,Mailed check,$107.95,313.6,No,3
5760-WRAHC,Female,1,No,No,1,1,0,Mailed check,$69.75,1545.4,No,22
5762-TJXGK,Female,0,No,No,0,1,2,Bank transfer (automatic),$58.75,3038.55,No,52
